6008	2021-07-02 06:00:00	64823.75
6008	2021-07-01 06:00:00	70346.72
6008	2021-06-30 06:00:00	64254.99
6008	2021-06-29 06:00:00	57877.57
6008	2021-06-28 06:00:00	19054.01
6008	2021-06-27 06:00:00	24563.61
6008	2021-06-26 06:00:00	24306.56
6008	2021-06-25 06:00:00	23814.69
6008	2021-06-24 06:00:00	63310.1
6008	2021-06-23 06:00:00	64926.56
6008	2021-06-22 06:00:00	59605.8
6008	2021-06-21 06:00:00	58790.17
6008	2021-06-20 06:00:00	21753.49
6008	2021-06-19 06:00:00	39747.32
6008	2021-06-18 06:00:00	62384.79
6008	2021-06-17 06:00:00	63290.58
6008	2021-06-16 06:00:00	65664.79
6008	2021-06-13 06:00:00	23465.59
6008	2021-06-12 06:00:00	0
6008	2021-06-11 06:00:00	0
6008	2021-06-10 06:00:00	0
6008	2021-06-09 06:00:00	3906.49
6008	2021-06-08 06:00:00	64024.53
6008	2021-06-07 06:00:00	61479.26
6008	2021-06-06 06:00:00	23193.97
6008	2021-06-05 06:00:00	41487.57
6008	2021-06-04 06:00:00	61770.75
6008	2021-06-03 06:00:00	62775.86
6008	2021-06-02 06:00:00	67147.39
6008	2021-06-01 06:00:00	63474.33
6008	2021-05-31 06:00:00	61249.03
6008	2021-05-30 06:00:00	21488.94
6008	2021-05-29 06:00:00	38836.46
6008	2021-05-28 06:00:00	64314.71
3016	2021-09-14 15:42:40	2775480.0000
3016	2021-09-14 15:37:40	2774992.0000
3016	2021-09-14 15:32:40	2774494.0000
3016	2021-09-14 15:27:40	2773998.0000
3016	2021-09-14 15:22:40	2773502.0000
3016	2021-09-14 15:17:40	2772990.0000
3016	2021-09-14 15:12:40	2772470.0000
3016	2021-09-14 15:07:40	2771938.0000
3016	2021-09-14 15:02:40	2771410.0000
3016	2021-09-14 14:57:40	2770880.0000
3016	2021-09-14 14:52:40	2770348.0000
3016	2021-09-14 14:47:40	2769806.0000
3016	2021-09-14 14:42:40	2769272.0000
3016	2021-09-14 14:37:40	2768748.0000
3016	2021-09-14 14:32:40	2768210.0000
3016	2021-09-14 14:27:40	2767670.0000
3016	2021-09-14 14:22:40	2767138.0000
3016	2021-09-14 14:17:40	2766596.0000
3016	2021-09-14 14:12:40	2766054.0000
3016	2021-09-14 14:07:40	2765514.0000
3016	2021-09-14 14:02:40	2764984.0000
3016	2021-09-14 13:57:40	2764452.0000
3016	2021-09-14 13:52:40	2763900.0000
3016	2021-09-14 13:47:40	2763358.0000
3016	2021-09-14 13:42:40	2762828.0000
3016	2021-09-14 13:37:40	2762326.0000
3016	2021-09-14 13:32:40	2761816.0000
3016	2021-09-14 13:27:40	2761294.0000
3016	2021-09-14 13:22:40	2760788.0000
3016	2021-09-14 13:17:40	2760278.0000
3016	2021-09-14 13:12:40	2759756.0000
3016	2021-09-14 13:07:40	2759238.0000
3016	2021-09-14 13:02:40	2758714.0000
3016	2021-09-14 12:57:40	2758194.0000
3016	2021-09-14 12:52:40	2757664.0000
3016	2021-09-14 12:47:40	2757126.0000
3016	2021-09-14 12:42:40	2756592.0000
3016	2021-09-14 12:37:40	2756056.0000
3016	2021-09-14 12:32:40	2755520.0000
3016	2021-09-14 12:27:40	2754994.0000
3016	2021-09-14 12:22:40	2754474.0000
3016	2021-09-14 12:17:40	2753944.0000
3016	2021-09-14 12:12:40	2753406.0000
3016	2021-09-14 12:07:40	2752868.0000
3016	2021-09-14 12:02:40	2752338.0000
3016	2021-09-14 11:57:40	2751798.0000
3016	2021-09-14 11:52:40	2751250.0000
3016	2021-09-14 11:47:40	2750724.0000
3016	2021-09-14 11:42:40	2750206.0000
3016	2021-09-14 11:37:40	2749694.0000
3016	2021-09-14 11:32:40	2749192.0000
3016	2021-09-14 11:27:40	2748690.0000
3016	2021-09-14 11:17:40	2747660.0000
3016	2021-09-14 11:12:40	2747140.0000
3016	2021-09-14 11:07:40	2746614.0000
3016	2021-09-14 11:02:40	2746096.0000
3016	2021-09-14 10:57:40	2745586.0000
3016	2021-09-14 10:52:40	2745072.0000
3016	2021-09-14 10:47:40	2744556.0000
3016	2021-09-14 10:42:40	2744040.0000
3016	2021-09-14 10:37:40	2743526.0000
3016	2021-09-14 10:32:40	2743004.0000
3016	2021-09-14 10:27:40	2742478.0000
3016	2021-09-14 10:22:40	2741962.0000
3016	2021-09-14 10:17:40	2741446.0000
3016	2021-09-14 10:12:40	2740926.0000
3016	2021-09-14 10:07:40	2740398.0000
3016	2021-09-14 10:02:40	2739866.0000
3016	2021-09-14 09:57:40	2739332.0000
3016	2021-09-14 09:52:40	2738782.0000
3016	2021-09-14 09:47:40	2738246.0000
3016	2021-09-14 09:42:40	2737698.0000
3016	2021-09-14 09:37:40	2737144.0000
3016	2021-09-14 09:32:40	2736612.0000
3016	2021-09-14 09:27:40	2736086.0000
3016	2021-09-14 09:22:40	2735546.0000
3016	2021-09-14 09:17:40	2735016.0000
3016	2021-09-14 09:12:40	2734486.0000
3016	2021-09-14 09:07:40	2733970.0000
3016	2021-09-14 09:02:40	2733446.0000
3016	2021-09-14 08:57:40	2732922.0000
3016	2021-09-14 08:52:40	2732402.0000
3016	2021-09-14 08:47:40	2731882.0000
3016	2021-09-14 08:42:40	2731366.0000
3016	2021-09-14 08:37:40	2730844.0000
3016	2021-09-14 08:32:40	2730332.0000
3016	2021-09-14 08:27:40	2729816.0000
3016	2021-09-14 08:22:40	2729290.0000
3016	2021-09-14 08:17:40	2728784.0000
3016	2021-09-14 08:12:40	2728268.0000
3016	2021-09-14 08:07:40	2727734.0000
3016	2021-09-14 08:02:40	2727222.0000
3016	2021-09-14 07:57:40	2726692.0000
3016	2021-09-14 07:52:40	2726178.0000
3016	2021-09-14 07:47:40	2725674.0000
3016	2021-09-14 07:42:40	2725168.0000
3016	2021-09-14 07:37:40	2724668.0000
3016	2021-09-14 07:32:40	2724168.0000
3016	2021-09-14 07:27:40	2723660.0000
3016	2021-09-14 07:22:40	2723154.0000
3016	2021-09-14 07:17:40	2722636.0000
3016	2021-09-14 07:12:40	2722124.0000
3016	2021-09-14 07:07:40	2721614.0000
3016	2021-09-14 07:02:40	2721088.0000
3016	2021-09-14 06:57:40	2720564.0000
3016	2021-09-14 06:52:40	2720048.0000
3016	2021-09-14 06:47:40	2719546.0000
3016	2021-09-14 06:42:40	2719036.0000
3016	2021-09-14 06:37:40	2718520.0000
3016	2021-09-14 06:32:40	2718002.0000
3016	2021-09-14 06:27:40	2717496.0000
3016	2021-09-14 06:22:40	2716976.0000
3016	2021-09-14 06:17:40	2716454.0000
3016	2021-09-14 06:12:40	2715932.0000
3016	2021-09-14 06:07:40	2715404.0000
3016	2021-09-14 06:02:40	2714878.0000
3016	2021-09-14 05:57:40	2714352.0000
3016	2021-09-14 05:52:40	2713812.0000
3016	2021-09-14 05:47:40	2713270.0000
3016	2021-09-14 05:42:40	2712736.0000
3016	2021-09-14 05:37:40	2712218.0000
3016	2021-09-14 05:32:40	2711696.0000
3016	2021-09-14 05:27:40	2711178.0000
3016	2021-09-14 05:22:40	2710664.0000
3016	2021-09-14 05:17:40	2710138.0000
3016	2021-09-14 05:12:40	2709602.0000
3016	2021-09-14 05:07:40	2709082.0000
3016	2021-09-14 05:02:40	2708570.0000
3016	2021-09-14 04:57:40	2708054.0000
3016	2021-09-14 04:52:40	2707536.0000
3016	2021-09-14 04:47:40	2707004.0000
3016	2021-09-14 04:42:40	2706478.0000
3016	2021-09-14 04:37:40	2705980.0000
3016	2021-09-14 04:32:40	2705488.0000
3016	2021-09-14 04:27:40	2705002.0000
3016	2021-09-14 04:22:40	2704518.0000
3016	2021-09-14 04:17:40	2704020.0000
3016	2021-09-14 04:12:40	2703542.0000
3016	2021-09-14 04:07:40	2703068.0000
3016	2021-09-14 04:02:40	2702582.0000
3016	2021-09-14 03:57:40	2702092.0000
3016	2021-09-14 03:52:40	2701584.0000
3016	2021-09-14 03:47:40	2701070.0000
3016	2021-09-14 03:42:40	2700568.0000
3016	2021-09-14 03:37:40	2700072.0000
3016	2021-09-14 03:32:40	2699596.0000
3016	2021-09-14 03:27:40	2699126.0000
3016	2021-09-14 03:22:40	2698664.0000
3016	2021-09-14 03:17:40	2698182.0000
3016	2021-09-14 03:12:40	2697700.0000
3016	2021-09-14 03:07:40	2697202.0000
3016	2021-09-14 03:02:40	2696702.0000
3016	2021-09-14 02:57:40	2696206.0000
3016	2021-09-14 02:52:40	2695722.0000
3016	2021-09-14 02:47:40	2695232.0000
3016	2021-09-14 02:42:40	2694730.0000
3016	2021-09-14 02:37:40	2694244.0000
3016	2021-09-14 02:32:40	2693750.0000
3016	2021-09-14 02:27:40	2693248.0000
3016	2021-09-14 02:22:40	2692736.0000
3016	2021-09-14 02:17:40	2692248.0000
3016	2021-09-14 02:12:40	2691760.0000
3016	2021-09-14 02:07:40	2691274.0000
3016	2021-09-14 02:02:40	2690790.0000
3016	2021-09-14 01:57:40	2690308.0000
3016	2021-09-14 01:52:40	2689814.0000
3016	2021-09-14 01:47:40	2689328.0000
3016	2021-09-14 01:42:40	2688834.0000
3016	2021-09-14 01:37:40	2688340.0000
3016	2021-09-14 01:32:40	2687848.0000
3016	2021-09-14 01:27:40	2687364.0000
3016	2021-09-14 01:22:40	2686858.0000
3016	2021-09-14 01:17:40	2686376.0000
3016	2021-09-14 01:12:40	2685878.0000
3016	2021-09-14 01:07:40	2685388.0000
3016	2021-09-14 01:02:40	2684904.0000
3016	2021-09-14 00:57:40	2684424.0000
3016	2021-09-14 00:52:40	2683926.0000
3016	2021-09-14 00:47:40	2683444.0000
3016	2021-09-14 00:42:40	2682958.0000
3016	2021-09-14 00:37:40	2682456.0000
3016	2021-09-14 00:32:40	2681960.0000
3016	2021-09-14 00:27:40	2681482.0000
3016	2021-09-14 00:22:40	2681000.0000
3016	2021-09-14 00:17:40	2680524.0000
3016	2021-09-14 00:12:40	2680056.0000
3016	2021-09-14 00:07:40	2679578.0000
3016	2021-09-14 00:02:40	2679100.0000
3016	2021-09-13 23:57:40	2678602.0000
3016	2021-09-13 23:52:40	2678090.0000
3016	2021-09-13 23:47:40	2677568.0000
3016	2021-09-13 23:42:40	2677054.0000
3016	2021-09-13 23:37:40	2676534.0000
3016	2021-09-13 23:32:40	2676020.0000
3016	2021-09-13 23:27:40	2675500.0000
3016	2021-09-13 23:22:40	2674986.0000
3016	2021-09-13 23:17:40	2674472.0000
3016	2021-09-13 23:12:40	2673958.0000
3016	2021-09-13 23:07:40	2673440.0000
3016	2021-09-13 23:02:40	2672926.0000
3016	2021-09-13 22:57:40	2672432.0000
3016	2021-09-13 22:52:40	2671940.0000
3016	2021-09-13 22:47:40	2671458.0000
3016	2021-09-13 22:42:40	2670990.0000
3016	2021-09-13 22:37:40	2670514.0000
3016	2021-09-13 22:32:40	2670032.0000
3016	2021-09-13 22:27:40	2669546.0000
3016	2021-09-13 22:22:40	2669052.0000
3016	2021-09-13 22:17:40	2668554.0000
3016	2021-09-13 22:12:40	2668054.0000
3016	2021-09-13 22:07:40	2667544.0000
3016	2021-09-13 22:02:40	2667024.0000
3016	2021-09-13 21:57:40	2666496.0000
3016	2021-09-13 21:52:40	2665972.0000
3016	2021-09-13 21:47:40	2665462.0000
3016	2021-09-13 21:42:40	2664958.0000
3016	2021-09-13 21:37:40	2664444.0000
3016	2021-09-13 21:32:40	2663938.0000
3016	2021-09-13 21:27:40	2663422.0000
3016	2021-09-13 21:22:40	2662918.0000
3016	2021-09-13 21:17:40	2662410.0000
3016	2021-09-13 21:12:40	2661906.0000
3016	2021-09-13 21:07:40	2661414.0000
3016	2021-09-13 21:02:40	2660942.0000
3016	2021-09-13 20:57:40	2660474.0000
3016	2021-09-13 20:52:40	2659994.0000
3016	2021-09-13 20:47:40	2659500.0000
3016	2021-09-13 20:42:40	2659000.0000
3016	2021-09-13 20:37:40	2658482.0000
3016	2021-09-13 20:32:40	2657974.0000
3016	2021-09-13 20:27:40	2657468.0000
3016	2021-09-13 20:22:40	2656964.0000
3016	2021-09-13 20:17:40	2656464.0000
3016	2021-09-13 20:12:40	2655952.0000
3016	2021-09-13 20:07:40	2655444.0000
3016	2021-09-13 20:02:40	2654940.0000
3016	2021-09-13 19:57:40	2654442.0000
3016	2021-09-13 19:52:40	2653946.0000
3016	2021-09-13 19:47:40	2653448.0000
3016	2021-09-13 19:42:40	2652958.0000
3016	2021-09-13 19:37:40	2652478.0000
3016	2021-09-13 19:32:40	2652008.0000
3016	2021-09-13 19:27:40	2651544.0000
3016	2021-09-13 19:22:40	2651076.0000
3016	2021-09-13 19:17:40	2650582.0000
3016	2021-09-13 19:12:40	2650082.0000
3016	2021-09-13 19:07:40	2649598.0000
3016	2021-09-13 19:02:40	2649118.0000
3016	2021-09-13 18:57:40	2648624.0000
3016	2021-09-13 18:52:40	2648134.0000
3016	2021-09-13 18:47:40	2647636.0000
3016	2021-09-13 18:42:40	2647154.0000
3016	2021-09-13 18:37:40	2646672.0000
3016	2021-09-13 18:32:40	2646184.0000
3016	2021-09-13 18:27:40	2645688.0000
3016	2021-09-13 18:22:40	2645196.0000
3016	2021-09-13 18:17:40	2644686.0000
3016	2021-09-13 18:12:40	2644174.0000
3016	2021-09-13 18:07:40	2643660.0000
3016	2021-09-13 18:02:40	2643144.0000
3016	2021-09-13 17:57:40	2642630.0000
3016	2021-09-13 17:52:40	2642124.0000
3016	2021-09-13 17:47:40	2641622.0000
3016	2021-09-13 17:42:40	2641118.0000
3016	2021-09-13 17:37:40	2640616.0000
3016	2021-09-13 17:32:40	2640106.0000
3016	2021-09-13 17:27:40	2639604.0000
3016	2021-09-13 17:22:40	2639108.0000
3016	2021-09-13 17:17:40	2638600.0000
3016	2021-09-13 17:12:40	2638076.0000
3016	2021-09-13 17:07:40	2637556.0000
3016	2021-09-13 17:02:40	2637042.0000
3016	2021-09-13 16:57:40	2636530.0000
3016	2021-09-13 16:52:40	2636014.0000
3016	2021-09-13 16:47:40	2635504.0000
3016	2021-09-13 16:42:40	2634992.0000
3016	2021-09-13 16:37:40	2634474.0000
3016	2021-09-13 16:32:40	2633964.0000
3016	2021-09-13 16:27:40	2633436.0000
3016	2021-09-13 16:22:40	2632922.0000
3016	2021-09-13 16:17:40	2632404.0000
3016	2021-09-13 16:12:40	2631890.0000
3016	2021-09-13 16:07:40	2631384.0000
3016	2021-09-13 16:02:40	2630884.0000
3016	2021-09-13 15:57:40	2630376.0000
3016	2021-09-13 15:52:40	2629880.0000
3016	2021-09-13 15:47:40	2629384.0000
3016	2021-09-13 15:42:40	2628870.0000
3016	2021-09-13 15:37:40	2628352.0000
3016	2021-09-13 15:32:40	2627840.0000
3016	2021-09-13 15:27:40	2627326.0000
3016	2021-09-13 15:22:40	2626808.0000
3016	2021-09-13 15:17:40	2626280.0000
3016	2021-09-13 15:12:40	2625750.0000
3016	2021-09-13 15:07:40	2625224.0000
3016	2021-09-13 15:02:40	2624698.0000
3016	2021-09-13 14:57:40	2624174.0000
3016	2021-09-13 14:52:40	2623652.0000
3016	2021-09-13 14:47:40	2623130.0000
3016	2021-09-13 14:42:40	2622596.0000
3016	2021-09-13 14:37:40	2622066.0000
3016	2021-09-13 14:32:40	2621526.0000
3016	2021-09-13 14:27:40	2620998.0000
3016	2021-09-13 14:22:40	2620464.0000
3016	2021-09-13 14:17:40	2619926.0000
3016	2021-09-13 14:12:40	2619374.0000
3016	2021-09-13 14:07:40	2618846.0000
3016	2021-09-13 14:02:40	2618306.0000
3016	2021-09-13 13:57:40	2617778.0000
3016	2021-09-13 13:52:40	2617262.0000
3016	2021-09-13 13:47:40	2616750.0000
3016	2021-09-13 13:42:40	2616230.0000
3016	2021-09-13 13:37:40	2615704.0000
3016	2021-09-13 13:32:40	2615190.0000
3016	2021-09-13 13:27:40	2614664.0000
3016	2021-09-13 13:22:40	2614126.0000
3016	2021-09-13 13:17:40	2613598.0000
3016	2021-09-13 13:12:40	2613082.0000
3016	2021-09-13 13:07:40	2612556.0000
3016	2021-09-13 13:02:40	2612024.0000
3016	2021-09-13 12:57:40	2611484.0000
3016	2021-09-13 12:52:40	2610944.0000
3016	2021-09-13 12:47:40	2610398.0000
3016	2021-09-13 12:42:40	2609860.0000
3016	2021-09-13 12:37:40	2609318.0000
3016	2021-09-13 12:32:40	2608784.0000
3016	2021-09-13 12:27:40	2608246.0000
3016	2021-09-13 12:22:40	2607710.0000
3016	2021-09-13 12:17:40	2607184.0000
3016	2021-09-13 12:12:40	2606650.0000
3016	2021-09-13 12:07:40	2606124.0000
3016	2021-09-13 12:02:40	2605604.0000
3016	2021-09-13 11:57:40	2605068.0000
3016	2021-09-13 11:52:40	2604542.0000
3016	2021-09-13 11:47:40	2604028.0000
3016	2021-09-13 11:42:40	2603520.0000
3016	2021-09-13 11:37:40	2603020.0000
3016	2021-09-13 11:32:40	2602528.0000
3016	2021-09-13 11:27:40	2602024.0000
3016	2021-09-13 11:22:40	2601520.0000
3016	2021-09-13 11:17:40	2601002.0000
3016	2021-09-13 11:12:40	2600482.0000
3016	2021-09-13 11:07:40	2599976.0000
3016	2021-09-13 11:02:40	2599468.0000
3016	2021-09-13 10:57:40	2598948.0000
3016	2021-09-13 10:52:40	2598432.0000
3016	2021-09-13 10:47:40	2597916.0000
3016	2021-09-13 10:42:40	2597408.0000
3016	2021-09-13 10:37:40	2596894.0000
3016	2021-09-13 10:32:40	2596392.0000
3016	2021-09-13 10:27:40	2595884.0000
3016	2021-09-13 10:22:40	2595366.0000
3016	2021-09-13 10:17:40	2594850.0000
3016	2021-09-13 10:12:40	2594334.0000
3016	2021-09-13 10:07:40	2593826.0000
3016	2021-09-13 10:02:40	2593308.0000
3016	2021-09-13 09:57:40	2592794.0000
3016	2021-09-13 09:52:40	2592276.0000
3016	2021-09-13 09:47:40	2591764.0000
3016	2021-09-13 09:42:40	2591254.0000
3016	2021-09-13 09:37:40	2590758.0000
3016	2021-09-13 09:32:40	2590262.0000
3016	2021-09-13 09:27:40	2589756.0000
3016	2021-09-13 09:22:40	2589244.0000
3016	2021-09-13 09:17:40	2588738.0000
3016	2021-09-13 09:12:40	2588220.0000
3016	2021-09-13 09:07:40	2587724.0000
3016	2021-09-13 09:02:40	2587232.0000
3016	2021-09-13 08:57:40	2586734.0000
3016	2021-09-13 08:52:40	2586228.0000
3016	2021-09-13 08:47:40	2585720.0000
3016	2021-09-13 08:42:40	2585198.0000
3016	2021-09-13 08:37:40	2584686.0000
3016	2021-09-13 08:32:40	2584170.0000
3016	2021-09-13 08:27:40	2583644.0000
3016	2021-09-13 08:22:40	2583116.0000
3016	2021-09-13 08:17:40	2582598.0000
3016	2021-09-13 08:12:40	2582080.0000
3016	2021-09-13 08:07:40	2581562.0000
3016	2021-09-13 08:02:40	2581054.0000
3016	2021-09-13 07:57:40	2580540.0000
3016	2021-09-13 07:52:40	2580020.0000
3016	2021-09-13 07:47:40	2579514.0000
3016	2021-09-13 07:42:40	2578998.0000
3016	2021-09-13 07:37:40	2578492.0000
3016	2021-09-13 07:32:40	2577998.0000
3016	2021-09-13 07:27:40	2577502.0000
3016	2021-09-13 07:22:40	2577006.0000
3016	2021-09-13 07:17:40	2576496.0000
3016	2021-09-13 07:12:40	2575982.0000
3016	2021-09-13 07:07:40	2575468.0000
3016	2021-09-13 07:02:40	2574968.0000
3016	2021-09-13 06:57:40	2574456.0000
3016	2021-09-13 06:52:40	2573926.0000
3016	2021-09-13 06:47:40	2573404.0000
3016	2021-09-13 06:42:40	2572886.0000
3016	2021-09-13 06:37:40	2572350.0000
3016	2021-09-13 06:32:40	2571828.0000
3016	2021-09-13 06:27:40	2571304.0000
3016	2021-09-13 06:22:40	2570784.0000
3016	2021-09-13 06:17:40	2570266.0000
3016	2021-09-13 06:12:40	2569760.0000
3016	2021-09-13 06:07:40	2569258.0000
3016	2021-09-13 06:02:40	2568762.0000
3016	2021-09-13 05:57:40	2568266.0000
3016	2021-09-13 05:52:40	2567762.0000
3016	2021-09-13 05:47:40	2567264.0000
3016	2021-09-13 05:42:40	2566770.0000
3016	2021-09-13 05:37:40	2566254.0000
3016	2021-09-13 05:32:40	2565750.0000
3016	2021-09-13 05:27:40	2565266.0000
3016	2021-09-13 05:22:40	2564782.0000
3016	2021-09-13 05:17:40	2564298.0000
3016	2021-09-13 05:12:40	2563818.0000
3016	2021-09-13 05:07:40	2563350.0000
3016	2021-09-13 05:02:40	2562874.0000
3016	2021-09-13 04:57:40	2562396.0000
3016	2021-09-13 04:52:40	2561910.0000
3016	2021-09-13 04:47:40	2561436.0000
3016	2021-09-13 04:42:40	2560966.0000
3016	2021-09-13 04:37:40	2560496.0000
3016	2021-09-13 04:32:40	2560022.0000
3016	2021-09-13 04:27:40	2559562.0000
3016	2021-09-13 04:22:40	2559084.0000
3016	2021-09-13 04:17:40	2558582.0000
3016	2021-09-13 04:12:40	2558104.0000
3016	2021-09-13 04:07:40	2557626.0000
3016	2021-09-13 04:02:40	2557126.0000
3016	2021-09-13 03:57:40	2556676.0000
3016	2021-09-13 03:52:40	2556250.0000
3016	2021-09-13 03:47:40	2555854.0000
3016	2021-09-13 03:42:40	2555472.0000
3016	2021-09-13 03:37:40	2555078.0000
3016	2021-09-13 03:32:40	2554680.0000
3016	2021-09-13 03:27:40	2554342.0000
3016	2021-09-13 03:22:40	2554012.0000
3016	2021-09-13 03:17:40	2553686.0000
3016	2021-09-13 03:12:40	2553366.0000
3016	2021-09-13 03:07:40	2553062.0000
3016	2021-09-13 03:02:40	2552766.0000
3016	2021-09-13 02:57:40	2552470.0000
3016	2021-09-13 02:52:40	2552176.0000
3016	2021-09-13 02:47:40	2551878.0000
3016	2021-09-13 02:42:40	2551586.0000
3016	2021-09-13 02:37:40	2551292.0000
3016	2021-09-13 02:32:40	2551002.0000
3016	2021-09-13 02:27:40	2550710.0000
3016	2021-09-13 02:22:40	2550414.0000
3016	2021-09-13 02:17:40	2550118.0000
3016	2021-09-13 02:12:40	2549826.0000
3016	2021-09-13 02:07:40	2549530.0000
3016	2021-09-13 02:02:40	2549228.0000
3016	2021-09-13 01:57:40	2548940.0000
3016	2021-09-13 01:52:40	2548650.0000
3016	2021-09-13 01:47:40	2548356.0000
3016	2021-09-13 01:42:40	2548068.0000
3016	2021-09-13 01:37:40	2547786.0000
3016	2021-09-13 01:32:40	2547502.0000
3016	2021-09-13 01:27:40	2547216.0000
3016	2021-09-13 01:22:40	2546930.0000
3016	2021-09-13 01:17:40	2546630.0000
3016	2021-09-13 01:12:40	2546342.0000
3016	2021-09-13 01:07:40	2546046.0000
3016	2021-09-13 01:02:40	2545752.0000
3016	2021-09-13 00:57:40	2545458.0000
3016	2021-09-13 00:52:40	2545168.0000
3016	2021-09-13 00:47:40	2544874.0000
3016	2021-09-13 00:42:40	2544582.0000
3016	2021-09-13 00:37:40	2544288.0000
3016	2021-09-13 00:32:40	2543990.0000
3016	2021-09-13 00:27:40	2543696.0000
3016	2021-09-13 00:22:40	2543400.0000
3016	2021-09-13 00:17:40	2543112.0000
3016	2021-09-13 00:12:40	2542816.0000
3016	2021-09-13 00:07:40	2542528.0000
3016	2021-09-13 00:02:40	2542232.0000
3016	2021-09-12 23:57:40	2541936.0000
3016	2021-09-12 23:52:40	2541640.0000
3016	2021-09-12 23:47:40	2541344.0000
3016	2021-09-12 23:42:40	2541044.0000
3016	2021-09-12 23:37:40	2540746.0000
3016	2021-09-12 23:32:40	2540440.0000
3016	2021-09-12 23:27:40	2540136.0000
3016	2021-09-12 23:22:40	2539844.0000
3016	2021-09-12 23:17:40	2539546.0000
3016	2021-09-12 23:12:40	2539246.0000
3016	2021-09-12 23:07:40	2538946.0000
3016	2021-09-12 23:02:40	2538640.0000
3016	2021-09-12 22:57:40	2538328.0000
3016	2021-09-12 22:52:40	2538018.0000
3016	2021-09-12 22:47:40	2537704.0000
3016	2021-09-12 22:42:40	2537400.0000
3016	2021-09-12 22:37:40	2537086.0000
3016	2021-09-12 22:32:40	2536780.0000
3016	2021-09-12 22:27:40	2536478.0000
3016	2021-09-12 22:22:40	2536188.0000
3016	2021-09-12 22:17:40	2535898.0000
3016	2021-09-12 22:12:40	2535608.0000
3016	2021-09-12 22:07:40	2535316.0000
3016	2021-09-12 22:02:40	2535036.0000
3016	2021-09-12 21:57:40	2534750.0000
3016	2021-09-12 21:52:40	2534466.0000
3016	2021-09-12 21:47:40	2534184.0000
3016	2021-09-12 21:42:40	2533908.0000
3016	2021-09-12 21:37:40	2533628.0000
3016	2021-09-12 21:32:40	2533350.0000
3016	2021-09-12 21:27:40	2533066.0000
3016	2021-09-12 21:22:40	2532780.0000
3016	2021-09-12 21:17:40	2532488.0000
